,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
5048,-117.26,32.95,34.0,1651.0,273.0,650.0,271.0,5.6582,NEAR OCEAN,500001.0
5049,-118.2,34.05,8.0,762.0,204.0,728.0,174.0,2.4886,<1H OCEAN,137500.0
5050,-118.34,33.84,36.0,1407.0,231.0,676.0,231.0,5.269,<1H OCEAN,331900.0
5051,-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213,<1H OCEAN,305000.0
5052,-117.19,32.75,52.0,1388.0,213.0,513.0,211.0,6.1309,NEAR OCEAN,411600.0
5053,-118.2,34.12,44.0,1565.0,398.0,1500.0,407.0,2.8125,<1H OCEAN,155600.0
5054,-118.25,34.22,34.0,2510.0,535.0,1516.0,542.0,3.8068,<1H OCEAN,267000.0
5055,-120.14,36.04,27.0,2533.0,518.0,1371.0,461.0,2.9708,INLAND,60900.0
5056,-120.35,37.86,25.0,287.0,57.0,118.0,50.0,2.3056,INLAND,162500.0
5057,-118.14,33.89,33.0,1250.0,276.0,866.0,268.0,4.1708,<1H OCEAN,175000.0
5058,-118.09,33.92,36.0,2381.0,419.0,1669.0,444.0,4.6976,<1H OCEAN,171100.0
5059,-122.8,39.08,17.0,1880.0,467.0,798.0,342.0,1.4676,INLAND,65000.0
5060,-121.92,37.27,29.0,5536.0,862.0,2651.0,881.0,5.6358,<1H OCEAN,282100.0
5061,-118.29,33.9,42.0,1273.0,309.0,1203.0,348.0,4.4636,<1H OCEAN,162000.0
5062,-117.77,34.08,27.0,5929.0,932.0,2817.0,828.0,6.0434,INLAND,214800.0
5063,-117.1,32.58,23.0,1662.0,377.0,1318.0,386.0,2.3,NEAR OCEAN,120800.0
5064,-121.55,38.51,14.0,5490.0,851.0,2415.0,837.0,6.5253,INLAND,216800.0
5065,-121.94,37.94,26.0,1299.0,174.0,533.0,180.0,6.2296,INLAND,291700.0
5066,-118.76,34.26,26.0,1929.0,293.0,1067.0,320.0,5.4038,<1H OCEAN,222100.0
5067,-118.28,33.77,47.0,307.0,69.0,374.0,65.0,2.9063,<1H OCEAN,146900.0
5068,-122.24,37.75,45.0,891.0,,384.0,146.0,4.9489,NEAR BAY,247100.0
5069,-117.11,33.11,17.0,2641.0,627.0,1167.0,647.0,2.2875,<1H OCEAN,132400.0
5070,-117.29,34.12,45.0,1369.0,351.0,1046.0,274.0,1.8438,INLAND,72100.0
5071,-119.68,36.63,39.0,1237.0,256.0,638.0,239.0,3.0139,INLAND,65300.0
5072,-118.32,34.19,37.0,589.0,119.0,375.0,122.0,3.3897,<1H OCEAN,222700.0
5073,-122.26,38.03,41.0,1631.0,282.0,752.0,288.0,3.9345,NEAR BAY,150200.0
5074,-122.01,37.54,32.0,2572.0,406.0,1128.0,395.0,5.0,NEAR BAY,287600.0
5075,-118.2,33.77,40.0,2034.0,899.0,1257.0,797.0,1.2864,NEAR OCEAN,131300.0
5076,-121.21,37.81,8.0,1883.0,298.0,999.0,301.0,5.193,INLAND,172100.0
5077,-121.86,37.34,29.0,5274.0,1625.0,6234.0,1639.0,2.5947,<1H OCEAN,177300.0
5078,-122.27,37.81,40.0,880.0,451.0,582.0,380.0,0.977,NEAR BAY,118800.0
5079,-118.21,33.95,32.0,1116.0,328.0,1265.0,302.0,2.295,<1H OCEAN,155200.0
5080,-121.81,37.32,26.0,2528.0,511.0,2677.0,512.0,4.1165,<1H OCEAN,164900.0
5081,-118.25,34.02,33.0,1676.0,525.0,2564.0,515.0,2.1957,<1H OCEAN,100800.0
5082,-117.23,33.22,18.0,2334.0,573.0,962.0,557.0,1.808,<1H OCEAN,97000.0
5083,-118.53,34.21,18.0,3124.0,796.0,1855.0,725.0,2.9389,<1H OCEAN,213200.0
5084,-122.31,37.56,45.0,1685.0,321.0,815.0,314.0,4.2955,NEAR OCEAN,309700.0
5085,-118.3,34.0,52.0,1420.0,355.0,1080.0,353.0,1.5179,<1H OCEAN,116100.0
5086,-122.53,37.93,37.0,1722.0,352.0,648.0,337.0,4.125,NEAR BAY,310300.0
5087,-121.83,36.62,33.0,1771.0,398.0,1037.0,388.0,2.7708,<1H OCEAN,161800.0
5088,-118.04,33.97,34.0,1759.0,431.0,1282.0,391.0,3.0491,<1H OCEAN,158200.0
5089,-117.33,34.12,33.0,933.0,219.0,838.0,211.0,1.3417,INLAND,69000.0
5090,-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,<1H OCEAN,272800.0
5091,-117.96,34.07,35.0,2819.0,529.0,1508.0,485.0,4.6118,<1H OCEAN,191700.0
5092,-117.0,33.29,17.0,2073.0,313.0,573.0,221.0,8.2531,<1H OCEAN,419200.0
5093,-121.97,37.36,34.0,884.0,153.0,534.0,154.0,6.0116,<1H OCEAN,271200.0
5094,-118.35,34.09,35.0,2234.0,689.0,1334.0,662.0,2.5444,<1H OCEAN,236100.0
5095,-121.22,37.81,17.0,2879.0,542.0,1802.0,530.0,3.6378,INLAND,126100.0
5096,-118.28,34.0,43.0,713.0,245.0,880.0,237.0,1.2065,<1H OCEAN,103600.0
5097,-118.19,33.79,29.0,3497.0,1096.0,2994.0,919.0,1.8109,NEAR OCEAN,137500.0
5098,-121.96,37.95,13.0,3216.0,765.0,1627.0,715.0,3.0859,INLAND,167800.0
5099,-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058,NEAR OCEAN,229500.0
5100,-121.58,39.51,24.0,1865.0,372.0,1087.0,385.0,1.6389,INLAND,56700.0
5101,-117.24,33.94,15.0,1569.0,423.0,1123.0,369.0,1.6111,INLAND,113900.0
5102,-118.2,33.93,38.0,1626.0,307.0,1280.0,295.0,3.5313,<1H OCEAN,146500.0
5103,-120.33,34.87,24.0,2590.0,404.0,1093.0,338.0,3.9375,<1H OCEAN,341200.0
5104,-122.42,37.8,52.0,741.0,170.0,277.0,165.0,4.4712,NEAR BAY,500001.0
5105,-122.55,38.81,7.0,3639.0,637.0,1027.0,421.0,3.8831,INLAND,132100.0
5106,-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021,INLAND,111200.0
5107,-117.42,33.94,26.0,2420.0,532.0,1383.0,469.0,3.5403,INLAND,113500.0
5108,-121.97,37.76,8.0,3743.0,581.0,1633.0,567.0,6.7027,<1H OCEAN,381900.0
5109,-121.98,38.39,3.0,9488.0,1417.0,4095.0,1335.0,5.1781,INLAND,191900.0
5110,-117.04,32.64,5.0,2329.0,542.0,1213.0,514.0,4.0298,NEAR OCEAN,225600.0
5111,-121.86,37.22,18.0,7245.0,1029.0,2893.0,1049.0,6.9508,<1H OCEAN,361200.0
5112,-117.48,34.1,30.0,2287.0,531.0,1796.0,503.0,2.5833,INLAND,90600.0
5113,-117.44,33.88,5.0,2589.0,351.0,1109.0,360.0,6.8089,INLAND,334100.0
5114,-122.73,38.43,15.0,3265.0,690.0,1629.0,629.0,3.7132,<1H OCEAN,167600.0
5115,-121.92,37.29,32.0,1260.0,199.0,560.0,207.0,6.5858,<1H OCEAN,346700.0
5116,-122.48,37.76,52.0,1845.0,336.0,1015.0,337.0,4.1397,NEAR BAY,331300.0
5117,-119.67,36.89,15.0,2373.0,364.0,1280.0,386.0,5.308,INLAND,167500.0
5118,-117.98,33.81,28.0,3528.0,816.0,2304.0,764.0,2.582,<1H OCEAN,181800.0
5119,-119.42,35.4,24.0,2585.0,480.0,1442.0,424.0,2.8452,INLAND,104700.0
5120,-121.32,36.43,22.0,2927.0,637.0,2546.0,618.0,2.7153,<1H OCEAN,114300.0
5121,-118.1,34.1,41.0,1379.0,315.0,1249.0,309.0,2.6553,<1H OCEAN,183100.0
5122,-118.48,34.0,41.0,2584.0,743.0,1058.0,668.0,3.2061,<1H OCEAN,370000.0
5123,-118.05,33.78,25.0,2356.0,330.0,937.0,326.0,6.6264,<1H OCEAN,359100.0
5124,-118.25,34.08,47.0,2133.0,689.0,2104.0,662.0,2.6136,<1H OCEAN,169200.0
5125,-117.09,32.64,38.0,2095.0,536.0,1240.0,550.0,2.7218,NEAR OCEAN,145900.0
5126,-120.8,37.53,29.0,1162.0,254.0,726.0,225.0,2.1932,INLAND,90600.0
5127,-122.41,37.7,23.0,1817.0,400.0,1376.0,382.0,2.4113,NEAR BAY,214200.0
5128,-116.99,33.77,7.0,10352.0,2007.0,3559.0,1689.0,2.2925,INLAND,113100.0
5129,-121.84,37.32,22.0,3015.0,581.0,2491.0,530.0,4.3419,<1H OCEAN,176300.0
5130,-120.56,38.09,34.0,2745.0,559.0,1150.0,491.0,2.3654,INLAND,94900.0
5131,-118.46,34.24,11.0,5363.0,1160.0,2783.0,1034.0,3.8583,<1H OCEAN,170700.0
5132,-117.13,32.81,26.0,2119.0,444.0,1202.0,440.0,3.2308,NEAR OCEAN,166500.0
5133,-121.62,39.16,16.0,2037.0,464.0,1267.0,451.0,2.4556,INLAND,97100.0
5134,-118.38,34.22,32.0,362.0,100.0,348.0,102.0,2.2679,<1H OCEAN,150000.0
5135,-117.14,33.39,17.0,2889.0,587.0,1931.0,510.0,3.8547,<1H OCEAN,208300.0
5136,-119.3,34.27,17.0,1527.0,503.0,688.0,423.0,1.6007,NEAR OCEAN,187500.0
5137,-120.44,34.96,30.0,1685.0,315.0,1290.0,368.0,3.4722,<1H OCEAN,112500.0
5138,-120.76,38.73,17.0,512.0,129.0,314.0,140.0,1.5625,INLAND,108300.0
5139,-117.13,32.76,27.0,2280.0,695.0,1235.0,664.0,1.9392,NEAR OCEAN,142900.0
5140,-119.37,36.47,26.0,337.0,69.0,277.0,73.0,2.3438,INLAND,100000.0
5141,-117.62,33.43,24.0,1296.0,384.0,850.0,367.0,2.7545,NEAR OCEAN,231300.0
5142,-122.54,37.91,48.0,2924.0,489.0,1159.0,505.0,5.6302,NEAR BAY,489000.0
5143,-118.41,33.96,32.0,1044.0,219.0,567.0,222.0,4.1471,<1H OCEAN,284400.0
5144,-122.07,37.39,30.0,1695.0,480.0,932.0,447.0,3.5045,NEAR BAY,352500.0
5145,-118.43,34.06,31.0,1317.0,284.0,523.0,274.0,7.4219,<1H OCEAN,500001.0
5146,-117.25,33.2,10.0,2050.0,473.0,1302.0,471.0,2.7961,<1H OCEAN,131300.0
5147,-117.55,34.14,3.0,5710.0,919.0,2874.0,886.0,5.3638,INLAND,206300.0
5148,-122.24,40.19,29.0,1912.0,336.0,859.0,325.0,3.7,INLAND,70500.0
5149,-118.2,33.98,43.0,1091.0,320.0,1418.0,316.0,2.1522,<1H OCEAN,159400.0
5150,-121.92,37.31,13.0,6035.0,1551.0,2946.0,1481.0,4.0524,<1H OCEAN,213900.0
5151,-121.44,38.46,10.0,4446.0,897.0,2499.0,884.0,3.5461,INLAND,103600.0
5152,-117.94,33.86,35.0,2127.0,417.0,1247.0,378.0,4.75,<1H OCEAN,185600.0
5153,-117.19,33.7,24.0,5783.0,1256.0,1990.0,1151.0,1.9014,<1H OCEAN,83500.0
5154,-117.99,33.72,26.0,1787.0,275.0,801.0,270.0,5.5514,<1H OCEAN,255700.0
5155,-121.15,39.23,13.0,3883.0,763.0,1816.0,682.0,2.8102,INLAND,144400.0
5156,-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,NEAR BAY,83400.0
5157,-117.21,32.81,26.0,2496.0,407.0,1062.0,380.0,5.5413,NEAR OCEAN,302100.0
5158,-119.42,35.19,26.0,890.0,172.0,483.0,170.0,4.15,INLAND,68200.0
5159,-118.29,33.89,33.0,2138.0,567.0,1072.0,528.0,2.7428,<1H OCEAN,208900.0
5160,-121.36,38.4,18.0,4813.0,849.0,2333.0,843.0,4.175,INLAND,144400.0
5161,-121.7,39.36,46.0,1210.0,243.0,523.0,242.0,1.91,INLAND,63900.0
5162,-121.85,37.38,12.0,12980.0,2568.0,8190.0,2515.0,5.2415,<1H OCEAN,286500.0
5163,-122.39,40.53,28.0,1427.0,304.0,692.0,285.0,2.125,INLAND,80800.0
5164,-117.98,33.93,27.0,3142.0,509.0,1520.0,503.0,6.2924,<1H OCEAN,232500.0
5165,-117.91,33.83,37.0,1039.0,260.0,719.0,243.0,3.0288,<1H OCEAN,161400.0
5166,-118.06,34.16,34.0,2297.0,419.0,909.0,412.0,4.8214,INLAND,362500.0
5167,-117.75,34.08,33.0,1067.0,194.0,600.0,201.0,4.0368,INLAND,139100.0
5168,-117.87,33.87,15.0,1898.0,476.0,1766.0,455.0,2.4929,<1H OCEAN,158500.0
5169,-120.72,38.42,17.0,5654.0,1085.0,2237.0,953.0,3.0465,INLAND,144100.0
5170,-117.76,33.72,15.0,941.0,266.0,366.0,248.0,4.3636,<1H OCEAN,148400.0
5171,-118.71,34.27,26.0,990.0,223.0,719.0,232.0,3.1630000000000003,<1H OCEAN,179400.0
5172,-121.78,38.67,38.0,2948.0,478.0,1123.0,460.0,4.0556,INLAND,146900.0
5173,-118.39,33.99,43.0,612.0,135.0,402.0,142.0,5.1322,<1H OCEAN,314900.0
5174,-122.11,37.37,49.0,1068.0,190.0,410.0,171.0,7.2045,NEAR BAY,500001.0
5175,-117.76,35.63,12.0,2014.0,372.0,1027.0,356.0,3.9261,INLAND,101300.0
5176,-121.93,37.28,10.0,3163.0,832.0,1537.0,797.0,4.1674,<1H OCEAN,214000.0
5177,-119.82,36.19,33.0,1293.0,272.0,694.0,229.0,2.0221,INLAND,52200.0
5178,-117.02,34.03,19.0,4415.0,648.0,1627.0,619.0,4.2361,INLAND,191600.0
5179,-117.13,32.58,27.0,1417.0,373.0,814.0,348.0,2.3603,NEAR OCEAN,195300.0
5180,-117.14,32.75,19.0,1358.0,613.0,766.0,630.0,1.0353,NEAR OCEAN,150000.0
5181,-117.83,33.89,25.0,1737.0,270.0,840.0,265.0,4.625,<1H OCEAN,245700.0
5182,-122.06,37.85,17.0,7475.0,1556.0,2092.0,1449.0,3.6437,NEAR BAY,186500.0
5183,-122.42,37.77,52.0,2185.0,656.0,1266.0,626.0,2.7794,NEAR BAY,350000.0
5184,-117.99,33.81,46.0,38.0,8.0,66.0,14.0,4.1667,<1H OCEAN,162500.0
5185,-121.29,38.1,14.0,1551.0,297.0,785.0,281.0,3.775,INLAND,163300.0
5186,-116.22,36.0,14.0,1372.0,386.0,436.0,213.0,1.1471,INLAND,32900.0
5187,-122.31,40.65,11.0,3664.0,647.0,1686.0,613.0,2.9338,INLAND,141600.0
5188,-122.42,37.8,52.0,2797.0,685.0,1156.0,651.0,4.3472,NEAR BAY,500001.0
5189,-121.08,38.93,14.0,4239.0,824.0,1729.0,794.0,2.4278,INLAND,167700.0
5190,-117.27,32.84,26.0,3940.0,657.0,1180.0,600.0,6.1025,NEAR OCEAN,500001.0
5191,-121.91,37.32,42.0,1067.0,256.0,608.0,280.0,3.0096,<1H OCEAN,180800.0
5192,-117.81,33.67,8.0,2098.0,342.0,908.0,329.0,7.7589,<1H OCEAN,342900.0
5193,-120.6,38.76,22.0,1236.0,273.0,615.0,248.0,3.0217,INLAND,106900.0
5194,-122.92,39.05,16.0,1548.0,295.0,605.0,250.0,3.5652,INLAND,119000.0
5195,-122.9,38.28,52.0,1275.0,218.0,627.0,185.0,2.3482,NEAR OCEAN,163500.0
5196,-120.04,36.79,48.0,1341.0,239.0,671.0,208.0,2.7917,INLAND,82800.0
5197,-118.26,34.08,50.0,1791.0,660.0,2183.0,675.0,1.7945,<1H OCEAN,166700.0
5198,-117.61,34.09,11.0,2000.0,391.0,1503.0,426.0,4.6167,INLAND,144000.0
5199,-121.37,38.67,36.0,1354.0,258.0,771.0,267.0,2.2723,INLAND,78800.0
5200,-118.23,33.89,16.0,5003.0,1180.0,4145.0,1159.0,2.1389,<1H OCEAN,133400.0
5201,-118.06,34.12,35.0,2053.0,369.0,1044.0,375.0,4.1875,INLAND,275400.0
5202,-118.22,34.13,40.0,2749.0,580.0,1375.0,511.0,4.825,<1H OCEAN,205800.0
5203,-118.04,34.04,35.0,1734.0,363.0,1527.0,344.0,3.0,<1H OCEAN,160600.0
5204,-118.32,33.9,35.0,3189.0,680.0,1882.0,651.0,3.6625,<1H OCEAN,188000.0
5205,-117.73,33.61,16.0,590.0,130.0,178.0,121.0,4.8611,<1H OCEAN,186800.0
5206,-117.85,34.14,35.0,1582.0,248.0,654.0,221.0,4.9091,INLAND,275000.0
5207,-117.0,32.77,30.0,1802.0,401.0,776.0,386.0,2.8125,<1H OCEAN,173500.0
5208,-122.45,37.75,36.0,1997.0,356.0,772.0,348.0,4.95,NEAR BAY,322600.0
5209,-117.14,32.75,35.0,1391.0,329.0,726.0,317.0,2.6818,NEAR OCEAN,159400.0
5210,-120.07,36.96,32.0,1268.0,283.0,549.0,273.0,1.4511,INLAND,65200.0
5211,-122.41,37.73,33.0,2789.0,567.0,1682.0,552.0,3.8643,NEAR BAY,276200.0
5212,-115.53,32.99,25.0,2578.0,634.0,2082.0,565.0,1.7159,INLAND,62200.0
5213,-118.09,33.99,34.0,1369.0,270.0,1005.0,272.0,3.6919999999999997,<1H OCEAN,172600.0
5214,-118.07,33.87,18.0,3405.0,556.0,1945.0,509.0,5.7652,<1H OCEAN,299100.0
5215,-121.31,38.61,17.0,992.0,151.0,316.0,159.0,6.6238,INLAND,326700.0
5216,-121.3,37.98,47.0,2373.0,461.0,990.0,444.0,4.175,INLAND,98300.0
5217,-121.97,37.79,16.0,3873.0,484.0,1451.0,501.0,6.7857,<1H OCEAN,341300.0
5218,-121.93,37.4,34.0,148.0,28.0,132.0,13.0,3.375,<1H OCEAN,67500.0
5219,-119.8,36.77,52.0,2964.0,512.0,1114.0,486.0,3.8105,INLAND,87600.0
5220,-117.8,33.69,14.0,1800.0,362.0,874.0,373.0,4.2083,<1H OCEAN,251000.0
5221,-118.37,34.16,6.0,6526.0,2007.0,3298.0,1790.0,2.7231,<1H OCEAN,250000.0
5222,-120.63,38.68,14.0,1821.0,316.0,769.0,266.0,3.0789,INLAND,131700.0
5223,-122.02,37.53,21.0,4280.0,673.0,2216.0,681.0,5.7072,NEAR BAY,242200.0
5224,-118.09,33.84,23.0,4412.0,910.0,2380.0,825.0,4.54,<1H OCEAN,213100.0
5225,-119.84,37.48,17.0,2582.0,553.0,1087.0,423.0,2.5,INLAND,104200.0
5226,-117.23,32.81,24.0,3271.0,508.0,1496.0,482.0,5.9359,NEAR OCEAN,422200.0
5227,-122.41,37.6,26.0,2754.0,402.0,1128.0,395.0,6.3719,NEAR OCEAN,466900.0
5228,-118.31,34.03,52.0,1902.0,406.0,1233.0,385.0,2.8295,<1H OCEAN,132200.0
5229,-121.98,37.33,30.0,3742.0,633.0,1721.0,631.0,6.1388,<1H OCEAN,302400.0
5230,-121.25,39.17,9.0,999.0,189.0,411.0,176.0,2.125,INLAND,151800.0
5231,-122.43,37.79,52.0,3486.0,847.0,1248.0,813.0,7.2623,NEAR BAY,500001.0
5232,-116.96,34.83,30.0,1211.0,289.0,611.0,230.0,1.6667,INLAND,44700.0
5233,-117.0,32.76,31.0,1989.0,280.0,805.0,301.0,6.5645,<1H OCEAN,189100.0
5234,-119.41,36.68,18.0,1802.0,332.0,945.0,292.0,3.4044,INLAND,115300.0
5235,-120.95,38.69,10.0,3421.0,563.0,1689.0,545.0,5.2032,INLAND,217100.0
5236,-117.94,33.88,35.0,2159.0,343.0,833.0,335.0,5.3738,<1H OCEAN,365100.0
5237,-117.68,34.05,25.0,1859.0,463.0,1070.0,374.0,2.5395,INLAND,187500.0
5238,-118.5,34.03,52.0,1711.0,245.0,671.0,242.0,7.7572,<1H OCEAN,500001.0
5239,-122.0,37.96,28.0,4071.0,713.0,2033.0,647.0,4.5833,INLAND,190700.0
5240,-122.61,38.24,18.0,2933.0,481.0,1279.0,443.0,5.0849,<1H OCEAN,188500.0
5241,-118.19,33.93,40.0,1334.0,276.0,1226.0,278.0,3.4712,<1H OCEAN,144300.0
5242,-117.83,33.75,34.0,2660.0,601.0,1475.0,567.0,3.4152,<1H OCEAN,210200.0
5243,-118.43,33.99,45.0,2092.0,451.0,1190.0,429.0,3.8021,<1H OCEAN,323000.0
5244,-118.61,34.31,4.0,1949.0,458.0,868.0,398.0,5.0151,<1H OCEAN,285200.0
5245,-122.38,37.59,31.0,3052.0,844.0,1581.0,788.0,3.0744,NEAR OCEAN,457700.0
5246,-117.28,33.2,11.0,1472.0,261.0,1012.0,285.0,4.21,NEAR OCEAN,175600.0
5247,-118.28,34.0,42.0,1534.0,417.0,1295.0,380.0,2.0938,<1H OCEAN,119200.0
5248,-120.68,35.25,16.0,4208.0,897.0,1634.0,806.0,2.2868,NEAR OCEAN,233700.0
5249,-117.68,33.6,19.0,3913.0,460.0,1646.0,454.0,7.2147,<1H OCEAN,303900.0
5250,-117.82,33.85,18.0,1810.0,305.0,1189.0,326.0,5.2227,<1H OCEAN,213500.0
5251,-118.34,33.93,32.0,1254.0,399.0,1281.0,386.0,2.2976,<1H OCEAN,155700.0
5252,-117.81,34.12,23.0,7063.0,1176.0,3100.0,1112.0,4.8229,INLAND,192600.0
5253,-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,NEAR OCEAN,219900.0
5254,-122.07,37.67,27.0,3239.0,671.0,1469.0,616.0,3.2465,NEAR BAY,230600.0
5255,-118.18,33.9,32.0,778.0,227.0,933.0,209.0,2.7292,<1H OCEAN,143800.0
5256,-117.2,32.8,33.0,2573.0,436.0,1084.0,443.0,4.2417,NEAR OCEAN,294100.0
5257,-122.21,38.83,20.0,1138.0,221.0,459.0,209.0,3.1534,INLAND,123400.0
5258,-121.3,38.58,16.0,1537.0,,1125.0,375.0,2.6471,INLAND,90700.0
5259,-120.86,35.4,21.0,2787.0,641.0,1106.0,501.0,2.7043,NEAR OCEAN,186200.0
5260,-117.06,32.61,23.0,1630.0,362.0,1267.0,418.0,2.5625,NEAR OCEAN,131100.0
5261,-118.08,33.92,39.0,1631.0,322.0,1034.0,328.0,4.5382,<1H OCEAN,165700.0
5262,-117.94,33.8,23.0,2757.0,734.0,1811.0,707.0,2.8,<1H OCEAN,214300.0
5263,-117.14,32.7,43.0,1126.0,289.0,1132.0,294.0,2.1875,NEAR OCEAN,87000.0
5264,-118.2,33.86,27.0,2732.0,867.0,1690.0,794.0,2.6465,<1H OCEAN,160200.0
5265,-118.19,34.1,42.0,1577.0,379.0,1317.0,378.0,3.2121,<1H OCEAN,153900.0
5266,-122.71,38.37,16.0,2355.0,345.0,1014.0,348.0,5.6018,<1H OCEAN,253000.0
5267,-122.87,38.62,52.0,1514.0,348.0,767.0,354.0,2.1903,<1H OCEAN,160000.0
5268,-118.4,34.26,13.0,4379.0,872.0,2560.0,853.0,4.2538,<1H OCEAN,154300.0
5269,-117.27,33.93,2.0,337.0,55.0,115.0,49.0,3.1042,INLAND,164800.0
5270,-121.82,37.73,47.0,127.0,23.0,51.0,21.0,4.3472,INLAND,375000.0
5271,-121.83,37.99,18.0,2741.0,449.0,1507.0,460.0,4.7566,INLAND,142500.0
5272,-122.04,37.33,22.0,4011.0,963.0,2206.0,879.0,4.5721,<1H OCEAN,351200.0
5273,-118.02,33.96,36.0,2002.0,361.0,913.0,311.0,4.5446,<1H OCEAN,244700.0
5274,-122.05,37.05,41.0,2422.0,502.0,915.0,366.0,4.1679,NEAR OCEAN,201300.0
5275,-118.44,34.02,39.0,3278.0,632.0,1321.0,617.0,6.2917,<1H OCEAN,465700.0
5276,-118.46,33.99,41.0,885.0,285.0,562.0,268.0,3.1992,<1H OCEAN,303800.0
5277,-118.4,34.17,24.0,6347.0,,2945.0,1492.0,3.3545,<1H OCEAN,221500.0
5278,-121.43,38.63,43.0,1009.0,225.0,604.0,218.0,1.6641,INLAND,67000.0
5279,-122.25,38.11,52.0,2846.0,705.0,1519.0,620.0,2.1976,NEAR BAY,97900.0
5280,-118.44,33.79,27.0,2141.0,260.0,635.0,240.0,11.6648,NEAR OCEAN,500001.0
5281,-118.4,34.01,48.0,1427.0,253.0,693.0,268.0,5.7405,<1H OCEAN,351600.0
5282,-117.21,34.05,4.0,2904.0,764.0,1250.0,664.0,3.2131,INLAND,137500.0
5283,-117.95,34.14,33.0,1943.0,440.0,1526.0,353.0,3.0380000000000003,INLAND,137500.0
5284,-120.89,37.21,25.0,3301.0,678.0,994.0,306.0,3.2262,INLAND,97200.0
5285,-121.22,37.96,31.0,1484.0,314.0,1163.0,336.0,2.625,INLAND,72100.0
5286,-121.98,37.27,25.0,3075.0,564.0,1633.0,543.0,5.2528,<1H OCEAN,269400.0
5287,-118.16,34.18,44.0,1870.0,389.0,1345.0,391.0,1.8932,<1H OCEAN,136100.0
5288,-119.27,34.44,22.0,3527.0,711.0,1483.0,640.0,2.7019,<1H OCEAN,234700.0
5289,-118.25,34.01,36.0,879.0,262.0,1034.0,236.0,1.2857,<1H OCEAN,99300.0
5290,-118.29,33.75,27.0,1650.0,443.0,1359.0,386.0,2.5795,NEAR OCEAN,192400.0
5291,-118.03,34.15,43.0,1694.0,283.0,674.0,267.0,4.1797,INLAND,486800.0
5292,-117.9,33.8,22.0,2964.0,829.0,2639.0,771.0,2.4833,<1H OCEAN,157500.0
5293,-120.45,36.85,20.0,1519.0,376.0,1681.0,370.0,2.1759,INLAND,58100.0
5294,-117.3,34.1,44.0,589.0,130.0,504.0,137.0,1.775,INLAND,63400.0
5295,-122.19,37.82,32.0,1835.0,264.0,635.0,263.0,8.317,NEAR BAY,365900.0
5296,-118.02,33.96,36.0,2071.0,398.0,988.0,404.0,4.6226,<1H OCEAN,219700.0
5297,-118.33,34.11,48.0,1601.0,464.0,784.0,461.0,3.0642,<1H OCEAN,342900.0
5298,-121.26,38.7,9.0,7812.0,1348.0,3275.0,1178.0,4.3826,INLAND,146600.0
5299,-119.32,37.06,15.0,3111.0,651.0,276.0,107.0,5.1314,INLAND,179200.0
5300,-118.38,33.91,36.0,2904.0,515.0,1463.0,534.0,5.8374,<1H OCEAN,289600.0
5301,-118.28,33.99,37.0,1971.0,513.0,1673.0,464.0,1.4625,<1H OCEAN,103000.0
5302,-117.45,34.11,7.0,6356.0,1244.0,4052.0,1164.0,2.9112,INLAND,121700.0
5303,-121.78,38.01,19.0,2688.0,469.0,1216.0,422.0,4.4491,INLAND,133900.0
5304,-118.97,35.37,41.0,2396.0,602.0,1781.0,543.0,1.8819,INLAND,58000.0
5305,-118.29,34.08,25.0,2459.0,823.0,2635.0,763.0,2.4,<1H OCEAN,173900.0
5306,-117.9,33.88,34.0,1396.0,245.0,661.0,261.0,4.675,<1H OCEAN,215400.0
5307,-121.44,38.54,39.0,2855.0,,1217.0,562.0,3.2404,INLAND,93600.0
5308,-117.82,33.77,32.0,2308.0,301.0,967.0,320.0,7.0565,<1H OCEAN,324600.0
5309,-118.37,34.16,11.0,2901.0,871.0,1659.0,789.0,3.1106,<1H OCEAN,209400.0
5310,-122.29,37.98,27.0,2133.0,347.0,850.0,350.0,5.1046,NEAR BAY,209800.0
5311,-118.3,34.19,52.0,2962.0,468.0,1364.0,466.0,4.9042,<1H OCEAN,343500.0
5312,-120.43,36.18,29.0,579.0,116.0,218.0,99.0,2.1458,INLAND,104200.0
5313,-117.97,34.1,33.0,1558.0,316.0,1600.0,338.0,2.9712,INLAND,143900.0
5314,-122.79,40.75,17.0,3851.0,818.0,1352.0,560.0,2.125,INLAND,71700.0
5315,-121.29,37.98,42.0,625.0,143.0,533.0,159.0,2.625,INLAND,65400.0
5316,-122.07,37.86,17.0,1102.0,224.0,317.0,208.0,3.5893,NEAR BAY,206300.0
5317,-116.99,32.72,11.0,1112.0,164.0,441.0,174.0,4.7679,<1H OCEAN,169500.0
5318,-121.7,39.37,32.0,1852.0,373.0,911.0,365.0,1.7885,INLAND,57000.0
5319,-118.06,34.12,34.0,2941.0,558.0,1660.0,576.0,4.5667,INLAND,271500.0
